gene_list,time
yccZ,30000
ymcD,30000
torS,30000
torS,30000
torT,30000
torC,30000
torA,30000
ycdI,30000
ycdQ,30000
ycdS,30000
ycdS,30000
grxB,30000
mviM,30000
rne,30000
plsX,30000
plsX,30000
fhuE,30000
phoP,30000
trmU,30000
ycgG,30000
umuC,30000
alr,30000
ycgV,30000
ycgV,30000
narL,30000
narX,30000
narG,30000
adhE,30000
oppA,30000
trpE,30000
ribA,30000
sapA,30000
ycjL,30000
ordL,30000
pspF,30000
ycjT,30000
ycjG,30000
ycjZ,30000
mppA,30000
mppA,30000
fnr,30000
abgA,30000
dbpA,30000
dbpA,30000
ECB_01342,30000
ompN,30000
ompN,30000
aldA,30000
ydcK,30000
yncB,30000
yncG,30000
yddH,30000
yddO,30000
yddO,30000
yddO,30000
yddP,30000
yddR,30000
yddS,30000
yddW,30000
xasA,30000
ydeT,30000
ECB_01465,30000
ydeU,30000
ydeU,30000
ydfI,30000
stfR,30000
ECB_01528,30000
ECB_01528,30000
ECB_01530,30000
ydfE,30000
ynfE,30000
ynfI,30000
add,30000
add,30000
sodC,30000
sodC,30000
ydhS,30000
ydhV,30000
pykF,30000
ynhG,30000
ydiM,30000
arpB,30000
yniC,30000
ydjM,30000
astB,30000
astD,30000
ydjX,30000
ynjC,30000
ansA,30000
yeaG,30000
yeaG,30000
yeaK,30000
yeaT,30000
yoaC,30000
sdaA,30000
yoaE,30000
yoaE,30000
manY,30000
yebQ,30000
yebS,30000
yebS,30000
purT,30000
edd,30000
zwf,30000
yebK,30000
pykA,30000
ruvC,30000
yebC,30000
flhA,30000
cheZ,30000
cheB,30000
tar,30000
cheA,30000
motB,30000
motA,30000
yecR,30000
ftn,30000
yedV,30000
yedY,30000
yeeJ,30000
amn,30000
cobT,30000
ECB_01906,30000
yeeY,30000
hisB,30000
cpsB,30000
wcaG,30000
wzc,30000
yegI,30000
ECB_01991,30000
ECB_01992,30000
ECB_02001,30000
ECB_02003,30000
ECB_02003,30000
ECB_02004,30000
ECB_02008,30000
ECB_02013,30000
gatZ,30000
metG,30000
molR,30000
molR,30000
molR,30000
yehI,30000
yehP,30000
yehQ,30000
yehT,30000
bglX,30000
cdd,30000
yeiT,30000
yeiB,30000
yeiG,30000
lysP,30000
lysP,30000
rihB,30000
yeiQ,30000
yejA,30000
yejB,30000
yejE,30000
yejH,30000
rplY,30000
yejK,30000
yejO,30000
yejO,30000
ccmF,30000
ccmD,30000
napH,30000
atoC,30000
atoB,30000
atoB,30000
yfaQ,30000
yfaT,30000
yfaA,30000
yfaE,30000
glpT,30000
glpB,30000
glpC,30000
yfaW,30000
yfaW,30000
yfaO,30000
yfbF,30000
menE,30000
menC,30000
menD,30000
menF,30000
menF,30000
ECB_02200,30000
nuoM,30000
nuoL,30000
nuoG,30000
yfbS,30000
yfbS,30000
yfcC,30000
yfcI,30000
hisQ,30000
flk,30000
fabB,30000
mepA,30000
aroC,30000
yfcR,30000
yfcS,30000
yfcTU,30000
yfcX,30000
dsdC,30000
evgS,30000
ypdE,30000
ypdG,30000
yfeO,30000
yfeO,30000
lysV,30000
zipA,30000
yfeU,30000
yfeU,30000
ypeA,30000
eutB,30000
eutE,30000
cchA,30000
narQ,30000
acrD,30000
dapA,30000
hyfD,30000
hyfD,30000
upp,30000
ppk,30000
yfgI,30000
pbpC,30000
pepB,30000
hscA,30000
hcaT,30000
hcaE,30000
hcaE,30000
yphE,30000
yphF,30000
yphG,30000
yphG,30000
yfhK,30000
yfhD,30000
yfiK,30000
yfiP,30000
yfiO,30000
rplS,30000
ECB_02509,30000
ECB_02511,30000
ygaF,30000
gabP,30000
gabP,30000
stpA,30000
nrdF,30000
yqaB,30000
alaS,30000
srlB,30000
gutQ,30000
hypF,30000
hycE,30000
hycE,30000
hypE,30000
mutS,30000
ygbI,30000
ygbJ,30000
ygbJ,30000
rpoS,30000
surE,30000
ispD,30000
ygcN,30000
relA,30000
ygdH,30000
ECB_02652,30000
fucI,30000
recC,30000
mutH,30000
kduI,30000
ygeR,30000
ygeR,30000
ygeR,30000
ygeR,30000
xdhB,30000
ygeW,30000
yqeB,30000
yqeC,30000
ygfK,30000
ssnA,30000
xdhD,30000
recJ,30000
fldB,30000
ygfX,30000
bglA,30000
iciA,30000
ygfI,30000
ygfI,30000
cmtB,30000
yggW,30000
yggW,30000
ECB_02798,30000
flu,30000
flu,30000
flu,30000
yafZ,30000
yeeU,30000
yeeU,30000
yeeU,30000
yeeU,30000
ECB_02816,30000
ECB_02817,30000
ECB_02821,30000
ECB_02831,30000
ECB_02831,30000
ECB_02833,30000
ECB_02836,30000
ECB_02836,30000
ECB_02836,30000
ECB_02837,30000
ECB_02838,30000
yghG,30000
yghJ,30000
ECB_02852,30000
ECB_02854,30000
ECB_02856,30000
ECB_02856,30000
ECB_02856,30000
yghS,30000
gss,30000
hybO,30000
hybO,30000
yghB,30000
yqhH,30000
ygiQ,30000
parC,30000
tolC,30000
ygiC,30000
ygiE,30000
rfaE,30000
glnE,30000
ygiF,30000
ttdA,30000
ygjE,30000
rpoD,30000
rpoD,30000
ygjG,30000
ygjP,30000
ygjP,30000
ygjR,30000
ygjT,30000
uxaA,30000
yqjG,30000
yhaM,30000
garK,30000
agaZ,30000
agaS,30000
agaY,30000
yhbV,30000
yhbV,30000
yhbW,30000
mtr,30000
mtr,30000
infB,30000
nusA,30000
rpoN,30000
mtgA,30000
ECB_03080,30000
rplM,30000
mreC,30000
yhdT,30000
panF,30000
acrE,30000
rrfD,30000
smf,30000
rpsD,30000
gspA,30000
gspA,30000
gspE,30000
gspG,30000
gspJ,30000
kefB,30000
