gene_list,time
citA,30000
lipA,30000
ybeF,30000
mrdA,30000
ybeR,30000
ybeX,30000
glnS,30000
ybfN,30000
kdpD,30000
kdpD,30000
rhsC,30000
rhsC,30000
rhsC,30000
ybfO,30000
ybfO,30000
hrsA,30000
ybgG,30000
ybgC,30000
modC,30000
ECB_00733,30000
ECB_00735,30000
ECB_00735,30000
ECB_00735,30000
bioB,30000
bioC,30000
ybhN,30000
ybhS,30000
ybiA,30000
ybiO,30000
ybiO,30000
ybiP,30000
yliF,30000
yliG,30000
ECB_00830,30000
ECB_00833,30000
ECB_00834,30000
ECB_00841,30000
potG,30000
ybjT,30000
hcp,30000
macA,30000
ycaL,30000
ycaI,30000
ycaI,30000
msbA,30000
mukB,30000
ycbB,30000
ycbB,30000
ycbB,30000
aspC,30000
ssuA,30000
ycbQ,30000
ycbF,30000
ycbF,30000
ycbF,30000
pqiA,30000
pqiB,30000
yccW,30000
hyaA,30000
appC,30000
yccC,30000
yccZ,30000
yccZ,30000
torC,30000
putP,30000
ycdR,30000
insF-1,30000
ycdW,30000
ymdC,30000
mdoH,30000
mdoH,30000
msyB,30000
yceE,30000
htrB,30000
yceG,30000
fhuE,30000
mfd,30000
ycgE,30000
ECB_01147,30000
dsbB,30000
ycgV,30000
narG,30000
narJ,30000
ychK,30000
adhE,30000
yciV,30000
yciQ,30000
yciQ,30000
btuR,30000
yciR,30000
rnb,30000
sapA,30000
aldH,30000
aldH,30000
ycjO,30000
ycjW,30000
ycjZ,30000
abgA,30000
ECB_01342,30000
acpD,30000
ydcK,30000
ydcL,30000
ydcR,30000
ydcR,30000
ydcS,30000
ydcS,30000
ydcS,30000
yncC,30000
yncD,30000
rhsE,30000
narW,30000
fdnG,30000
sfcA,30000
sfcA,30000
yddR,30000
yddS,30000
pqqL,30000
ydeO,30000
ydeS,30000
ECB_01464,30000
ydeU,30000
lomR,30000
lomR,30000
lomR,30000
ECB_01528,30000
ECB_01528,30000
ydfE,30000
rspA,30000
ynfB,30000
ydgI,30000
