gene_list,time
ugpC,40000
livK,40000
rpoH,40000
zntA,40000
yhhQ,40000
yhhT,40000
acpT,40000
yhiH,40000
yhiH,40000
yhiJ,40000
yhiKL,40000
prlC,40000
arsC,40000
yhiS,40000
yhiU,40000
yhjB,40000
yhjK,40000
yhjN,40000
yhjO,40000
yhjQ,40000
dppB,40000
yhjX,40000
yhjY,40000
bisC,40000
glyQ,40000
malS,40000
yiaN,40000
sgbH,40000
sgbE,40000
ECB_03437,40000
ECB_03438,40000
rhsA,40000
yibA,40000
lldD,40000
waaW,40000
yicG,40000
yicF,40000
spoT,40000
gltS,40000
gltS,40000
yicE,40000
ECB_03521,40000
ECB_03524,40000
ECB_03531,40000
ECB_03531,40000
yicK,40000
ade,40000
ade,40000
glvG,40000
glvBC,40000
yidE,40000
yidR,40000
trmE,40000
tnaB,40000
yieG,40000
yieH,40000
yieM,40000
yieP,40000
rep,40000
gppA,40000
rffG,40000
wzxE,40000
aslB,40000
hemX,40000
ECB_03693,40000
yigF,40000
rarD,40000
rarD,40000
yigI,40000
recQ,40000
ECB_03714,40000
ECB_03714,40000
ECB_03719,40000
ECB_03720,40000
ECB_03723,40000
yigN,40000
ubiB,40000
ubiB,40000
yigZ,40000
polA,40000
hemN,40000
glnG,40000
yihQ,40000
yihR,40000
yihS,40000
frvB,40000
frvA,40000
rhaD,40000
rhaD,40000
cdh,40000
menA,40000
hslU,40000
ftsN,40000
ptsA,40000
ptsA,40000
pflD,40000
pflC,40000
rplK,40000
rpoB,40000
thiC,40000
thiC,40000
hemE,40000
hemE,40000
yjaG,40000
yjaH,40000
aceA,40000
iclR,40000
metH,40000
metH,40000
metH,40000
metH,40000
yjbB,40000
pepE,40000
yjbH,40000
malE,40000
yjbI,40000
zur,40000
yjbN,40000
uvrA,40000
nrfC,40000
nrfG,40000
yjcO,40000
yjcQ,40000
alsK,40000
alsA,40000
phnF,40000
phnB,40000
yjdA,40000
yjdA,40000
basS,40000
yjdB,40000
adiA,40000
melA,40000
dcuB,40000
dcuR,40000
yjdL,40000
cadB,40000
cadC,40000
groEL,40000
yjeK,40000
sugE,40000
frdA,40000
yjeP,40000
yjeQ,40000
yjfC,40000
aidB,40000
yjfQ,40000
ptxA,40000
ECB_04071,40000
ECB_04076,40000
ytfB,40000
fklB,40000
cpdB,40000
ytfL,40000
ytfQ,40000
ytfR,40000
treC,40000
mgtA,40000
mgtA,40000
pyrB,40000
valS,40000
idnT,40000
yis2,40000
yis1,40000
fecA,40000
sgcR,40000
yjhA,40000
fimA,40000
fimD,40000
gntP,40000
yjiE,40000
yjiK,40000
mcrB,40000
hsdM,40000
hsdR,40000
hsdR,40000
hpaX,40000
tsr,40000
yjiZ,40000
mdoB,40000
dnaT,40000
yjjG,40000
smp,40000
nadR,40000
rob,40000
thrA,50000
dnaK,50000
dnaJ,50000
rihC,50000
carB,50000
carB,50000
caiD,50000
apaG,50000
surA,50000
imp,50000
polB,50000
araA,50000
tbpA,50000
setA,50000
leuC,50000
ilvI,50000
murE,50000
murG,50000
ftsZ,50000
mutT,50000
