population,gene_list
Ara+6A,ybaY
Ara+6A,acrB
Ara+6A,kefA
Ara+6A,adk
Ara+6A,ybaL
Ara+6A,ybaP
Ara+6A,copA
Ara+6A,ybbO
Ara+6A,ylbH
Ara+6A,gcl
Ara+6A,glxR
Ara+6A,allB
Ara+6A,ybbY
Ara+6A,purK
Ara+6A,ybcI
Ara+6A,sfmD
Ara+6A,sfmF
Ara+6A,ybcL
Ara+6A,nfrA
Ara+6A,nfrA
Ara+6A,ECB_00529
Ara+6A,cusR
Ara+6A,cusC
Ara+6A,ybdK
Ara+6A,insK-1
Ara+6A,fepA
Ara+6A,fepE
Ara+6A,fepE
Ara+6A,fepC
Ara+6A,fepC
Ara+6A,fepD
Ara+6A,fepB
Ara+6A,fepB
Ara+6A,entC
Ara+6A,cstA
Ara+6A,ybdH
Ara+6A,ybdL
Ara+6A,ybdN
Ara+6A,ybdR
Ara+6A,citG
Ara+6A,citC
Ara+6A,ybeF
Ara+6A,mrdB
Ara+6A,mrdA
Ara+6A,leuS
Ara+6A,gltK
Ara+6A,lnt
Ara+6A,nagE
Ara+6A,pgm
Ara+6A,speF
Ara+6A,speF
Ara+6A,ECB_00650
Ara+6A,kdpE
Ara+6A,kdpB
Ara+6A,ybfO
Ara+6A,yhhI
Ara+6A,ybgA
Ara+6A,ybgH
Ara+6A,ybgI
Ara+6A,ybgK
Ara+6A,sucB
Ara+6A,sucC
Ara+6A,hrsA
Ara+6A,tolR
Ara+6A,ybgR
Ara+6A,modF
Ara+6A,ybhH
Ara+6A,ybhM
Ara+6A,dinG
Ara+6A,ybiB
Ara+6A,ybiL
Ara+6A,ybiN
Ara+6A,ybiW
Ara+6A,yliF
Ara+6A,yliF
Ara+6A,deoR
Ara+6A,ECB_00831
Ara+6A,ECB_00832
Ara+6A,ECB_00840
Ara+6A,ECB_00844
Ara+6A,ECB_00849
Ara+6A,ybjN
Ara+6A,ybjO
Ara+6A,ybjQ
Ara+6A,ybjS
Ara+6A,ybjS
Ara+6A,ftsK
Ara+6A,ycaM
Ara+6A,ycaM
Ara+6A,pflA
Ara+6A,pflA
Ara+6A,ycaO
Ara+6A,ycaP
Ara+6A,serC
Ara+6A,kdsB
Ara+6A,mukB
Ara+6A,ycbS
Ara+6A,ycbS
Ara+6A,ycbS
Ara+6A,ycbU
Ara+6A,pqiA
Ara+6A,pqiB
Ara+6A,sulA
Ara+6A,yccS
Ara+6A,yccS
Ara+6A,hyaA
Ara+6A,appC
Ara+6A,yccC
Ara+6A,cspH
Ara+6A,torR
Ara+6A,yccE
Ara+6A,ymdF
Ara+6A,ycdJ
Ara+6A,putA
Ara+6A,ycdR
Ara+6A,ycdR
Ara+6A,ycdW
Ara+6A,ycdX
Ara+6A,ycdZ
Ara+6A,csgG
Ara+6A,csgF
Ara+6A,csgD
Ara+6A,mdoG
Ara+6A,grxB
Ara+6A,yceL
Ara+6A,yceL
Ara+6A,rimJ
Ara+6A,yceH
Ara+6A,flgB
Ara+6A,flgJ
Ara+6A,flgK
Ara+6A,flgK
Ara+6A,flgK
Ara+6A,rne
Ara+6A,fabH
Ara+6A,fabG
Ara+6A,fabF
Ara+6A,fhuE
Ara+6A,nagZ
Ara+6A,nagZ
Ara+6A,mfd
Ara+6A,ycfW
Ara+6A,ycfZ
Ara+6A,ycfD
Ara+6A,ymfB
Ara+6A,ymfB
Ara+6A,ycgG
Ara+6A,hlyE
Ara+6A,umuC
Ara+6A,umuC
Ara+6A,ycgO
Ara+6A,ycgY
Ara+6A,dhaK
Ara+6A,dhaR
Ara+6A,ychM
Ara+6A,chaB
Ara+6A,narL
Ara+6A,narK
Ara+6A,narG
Ara+6A,ychK
Ara+6A,ychK
Ara+6A,adhE
Ara+6A,trpC
Ara+6A,trpD
Ara+6A,topA
Ara+6A,ribA
Ara+6A,ribA
Ara+6A,yciR
Ara+6A,aldH
Ara+6A,goaG
Ara+6A,pspA
Ara+6A,ycjQ
Ara+6A,ycjS
Ara+6A,ycjV
Ara+6A,ycjV
Ara+6A,ompG
Ara+6A,ycjF
Ara+6A,abgR
Ara+6A,ECB_01341
Ara+6A,ECB_01341
Ara+6A,ompN
Ara+6A,ydbD
Ara+6A,hrpA
Ara+6A,hrpA
Ara+6A,gapC
Ara+6A,ydcJ
Ara+6A,tehA
Ara+6A,yncK
Ara+6A,ydcP
Ara+6A,ydcQ
Ara+6A,ydcV
Ara+6A,yncD
Ara+6A,yncG
Ara+6A,narZ
Ara+6A,narZ
Ara+6A,narU
Ara+6A,fdnG
Ara+6A,yddR
Ara+6A,dos
Ara+6A,yddW
Ara+6A,xasA
Ara+6A,pqqL
Ara+6A,yddB
Ara+6A,yddA
Ara+6A,ydeO
Ara+6A,ECB_01467
Ara+6A,yneB
Ara+6A,yneH
Ara+6A,sotB
Ara+6A,ECB_01510
Ara+6A,ECB_01530
Ara+6A,ECB_01546
Ara+6A,speG
Ara+6A,speG
Ara+6A,ynfE
Ara+6A,ynfI
Ara+6A,ydgA
Ara+6A,uidB
Ara+6A,uidA
Ara+6A,rnfB
Ara+6A,rnfC
Ara+6A,tyrS
Ara+6A,ydhH
Ara+6A,ydhQ
Ara+6A,ydhU
Ara+6A,ydhX
Ara+6A,ydhW
Ara+6A,pykF
Ara+6A,ydiM
Ara+6A,ydiN
Ara+6A,ydiQ
Ara+6A,ydiV
Ara+6A,arpB
Ara+6A,yniA
Ara+6A,ydjN
Ara+6A,katE
Ara+6A,celB
Ara+6A,astD
Ara+6A,astD
Ara+6A,astC
Ara+6A,yeaE
Ara+6A,yeaH
Ara+6A,yeaL
Ara+6A,yeaM
Ara+6A,yeaR
Ara+6A,yeaX
Ara+6A,fadD
Ara+6A,yoaA
Ara+6A,yoaB
Ara+6A,prc
Ara+6A,proQ
Ara+6A,yebA
Ara+6A,ruvB
Ara+6A,yecE
Ara+6A,yecP
Ara+6A,torZ
Ara+6A,torY
Ara+6A,cheZ
Ara+6A,cheR
Ara+6A,tap
Ara+6A,tar
Ara+6A,flhC
Ara+6A,tyrP
Ara+6A,yedY
Ara+6A,yedZ
Ara+6A,yeeI
Ara+6A,ECB_01908
Ara+6A,sbcB
Ara+6A,hisI
Ara+6A,wbbB
Ara+6A,wbbB
Ara+6A,vioB
Ara+6A,wzx
Ara+6A,rfbB
Ara+6A,wzxC
Ara+6A,wcaE
Ara+6A,wcaD
Ara+6A,wcaC
Ara+6A,wzc
Ara+6A,alkA
Ara+6A,yegD
Ara+6A,yegL
Ara+6A,yegN
Ara+6A,baeS
Ara+6A,yegZ
Ara+6A,ECB_01994
Ara+6A,ECB_02001
Ara+6A,ECB_02003
Ara+6A,ECB_02004
Ara+6A,gatD
Ara+6A,gatC
Ara+6A,yegV
Ara+6A,yegV
Ara+6A,yegW
Ara+6A,metG
Ara+6A,metG
Ara+6A,metG
Ara+6A,molR
Ara+6A,yehI
Ara+6A,yohC
Ara+6A,yeiA
Ara+6A,mglA
Ara+6A,yeiE
Ara+6A,yeiN
Ara+6A,fruK
Ara+6A,yejB
Ara+6A,yejB
Ara+6A,yejF
Ara+6A,ccmC
Ara+6A,alkB
Ara+6A,yojL
Ara+6A,rcsC
Ara+6A,rcsC
Ara+6A,atoS
Ara+6A,atoS
Ara+6A,atoC
Ara+6A,atoC
Ara+6A,yfaS
Ara+6A,gyrA
Ara+6A,yfaL
Ara+6A,glpT
Ara+6A,yfaD
Ara+6A,yfaW
Ara+6A,pmrD
Ara+6A,menC
Ara+6A,nuoL
Ara+6A,nuoL
Ara+6A,nuoH
Ara+6A,yfbS
Ara+6A,pta
Ara+6A,yfcC
Ara+6A,yfcH
Ara+6A,hisP
Ara+6A,purF
Ara+6A,flk
Ara+6A,yfcTU
Ara+6A,evgA
Ara+6A,evgS
Ara+6A,yfdW
Ara+6A,yfeO
Ara+6A,nupC
Ara+6A,yfeA
Ara+6A,yfeD
Ara+6A,yfeS
Ara+6A,yfeU
Ara+6A,talA
Ara+6A,ypfI
Ara+6A,ypfI
Ara+6A,purC
Ara+6A,gcvR
Ara+6A,hyfA
Ara+6A,hyfB
Ara+6A,hyfF
Ara+6A,perM
Ara+6A,upp
Ara+6A,xseA
Ara+6A,yfgJ
Ara+6A,yfhM
Ara+6A,yphC
Ara+6A,yphH
Ara+6A,yfhD
Ara+6A,yfiK
Ara+6A,clpB
Ara+6A,rluD
Ara+6A,yfiR
Ara+6A,yfiR
Ara+6A,ECB_02511
Ara+6A,ECB_02511
Ara+6A,gabD
Ara+6A,emrR
Ara+6A,gshA
Ara+6A,yqaB
Ara+6A,csrA
Ara+6A,alaS
Ara+6A,recA
Ara+6A,recA
Ara+6A,srlR
Ara+6A,ygbD
Ara+6A,ygbD
Ara+6A,hypF
Ara+6A,hypF
Ara+6A,hycG
Ara+6A,hycE
Ara+6A,hycD
Ara+6A,hycC
Ara+6A,ygbI
Ara+6A,nlpD
Ara+6A,pcm
Ara+6A,ygbO
Ara+6A,ygcN
Ara+6A,ygcP
Ara+6A,ygcW
Ara+6A,yqcE
Ara+6A,barA
Ara+6A,gudD
Ara+6A,ygdH
Ara+6A,sdaC
Ara+6A,fucI
Ara+6A,fucK
Ara+6A,ygdE
Ara+6A,recD
Ara+6A,ptr
Ara+6A,ppdB
Ara+6A,aas
Ara+6A,aas
Ara+6A,galR
Ara+6A,lysA
Ara+6A,ygeV
Ara+6A,ygeW
Ara+6A,ygeZ
Ara+6A,ygfK
Ara+6A,ygfU
Ara+6A,lysS
Ara+6A,xerD
Ara+6A,yqfB
Ara+6A,ygfA
Ara+6A,sbm
Ara+6A,argK
Ara+6A,yggD
Ara+6A,cmtA
Ara+6A,endA
Ara+6A,ECB_02816
Ara+6A,ECB_02816
Ara+6A,ECB_02821
Ara+6A,ECB_02828
Ara+6A,ECB_02831
Ara+6A,ECB_02838
Ara+6A,glcF
Ara+6A,glcD
Ara+6A,pitB
Ara+6A,yghU
Ara+6A,hybF
Ara+6A,hybC
Ara+6A,hybO
Ara+6A,exbD
Ara+6A,ygiQ
Ara+6A,ygiQ
Ara+6A,ygiU
Ara+6A,ygiV
Ara+6A,ygiY
Ara+6A,mdaB
Ara+6A,tolC
Ara+6A,rfaE
Ara+6A,ygiF
Ara+6A,ttdB
Ara+6A,ebgA
Ara+6A,uxaA
Ara+6A,uxaA
Ara+6A,uxaC
Ara+6A,yhaJ
Ara+6A,yhaM
Ara+6A,agaZ
Ara+6A,agaA
Ara+6A,yraI
Ara+6A,yraJ
Ara+6A,yraM
Ara+6A,yhbS
Ara+6A,yhbV
Ara+6A,mtr
Ara+6A,nlpI
Ara+6A,nlpI
Ara+6A,infB
Ara+6A,infB
Ara+6A,yhbX
Ara+6A,glmM
Ara+6A,yhbE
Ara+6A,yrbG
Ara+6A,yhbG
Ara+6A,yhbH
Ara+6A,arcB
Ara+6A,yhcC
Ara+6A,gltB
Ara+6A,gltB
Ara+6A,nanA
Ara+6A,yhcM
Ara+6A,yhdG
Ara+6A,acrF
Ara+6A,acrF
Ara+6A,rrmB
Ara+6A,rplO
Ara+6A,rpsE
Ara+6A,rplP
Ara+6A,rplW
Ara+6A,gspA
Ara+6A,gspA
Ara+6A,gspI
Ara+6A,gspM
Ara+6A,gspO
Ara+6A,chiA
Ara+6A,fusA
Ara+6A,kefB
Ara+6A,nirB
Ara+6A,cysG
Ara+6A,yhfM
Ara+6A,yhfT
Ara+6A,yhfV
Ara+6A,yhfZ
Ara+6A,hofQ
Ara+6A,envZ
Ara+6A,feoB
Ara+6A,yhgH
Ara+6A,gntT
Ara+6A,malT
Ara+6A,malT
Ara+6A,malT
Ara+6A,rtcB
Ara+6A,yzgL
Ara+6A,ECB_03279
Ara+6A,glgP
Ara+6A,glgX
Ara+6A,glgB
Ara+6A,ugpQ
Ara+6A,ugpC
Ara+6A,yhhN
Ara+6A,yhhS
Ara+6A,acpT
Ara+6A,nikD
Ara+6A,nikE
Ara+6A,yhiM
Ara+6A,yhiN
Ara+6A,yhiP
Ara+6A,yhiS
Ara+6A,hdeB
Ara+6A,hdeA
Ara+6A,yhiW
Ara+6A,treF
Ara+6A,yhjD
Ara+6A,yhjG
Ara+6A,yhjU
Ara+6A,dppC
Ara+6A,dppA
Ara+6A,bisC
Ara+6A,xylB
Ara+6A,xylA
Ara+6A,xylG
Ara+6A,xylR
Ara+6A,malS
Ara+6A,malS
Ara+6A,avtA
Ara+6A,yiaI
Ara+6A,yiaV
Ara+6A,selB
Ara+6A,yibF
Ara+6A,rhsA
Ara+6A,rhsA
Ara+6A,yibA
Ara+6A,yibG
Ara+6A,yibH
Ara+6A,ECB_03460
Ara+6A,ECB_03460
Ara+6A,tdh
Ara+6A,waaV
Ara+6A,waaV
Ara+6A,waaW
Ara+6A,waaW
Ara+6A,waaT
Ara+6A,waaT
Ara+6A,slmA
Ara+6A,pyrE
Ara+6A,spoT
Ara+6A,ECB_03521
Ara+6A,ECB_03525
Ara+6A,yicO
Ara+6A,uhpC
Ara+6A,uhpB
Ara+6A,ilvB
Ara+6A,yidI
Ara+6A,dgoK
Ara+6A,gyrB
Ara+6A,tnaB
Ara+6A,bglF
Ara+6A,bglG
Ara+6A,bglG
Ara+6A,pstB
Ara+6A,pstA
Ara+6A,pstS
Ara+6A,glmS
Ara+6A,yieM
Ara+6A,yieP
Ara+6A,yifB
Ara+6A,yifB
Ara+6A,ilvG
Ara+6A,gppA
Ara+6A,wecD
Ara+6A,aslB
Ara+6A,pldA
Ara+6A,rhtB
Ara+6A,metR
Ara+6A,metE
Ara+6A,ECB_03716
Ara+6A,ECB_03719
Ara+6A,yigN
Ara+6A,rfaH
Ara+6A,yihD
Ara+6A,yihG
Ara+6A,yihO
Ara+6A,yihQ
Ara+6A,yihQ
Ara+6A,fdoG
Ara+6A,yiiG
Ara+6A,frvX
Ara+6A,rhaS
Ara+6A,hslU
Ara+6A,hslU
Ara+6A,katG
Ara+6A,gldA
Ara+6A,talC
Ara+6A,talC
Ara+6A,ppc
Ara+6A,udhA
Ara+6A,rpoC
Ara+6A,thiC
Ara+6A,zraR
Ara+6A,yjaB
Ara+6A,iclR
Ara+6A,metH
Ara+6A,yjbH
Ara+6A,lamB
Ara+6A,plsB
Ara+6A,yjbN
Ara+6A,qor
Ara+6A,uvrA
Ara+6A,yjcC
Ara+6A,yjcF
Ara+6A,yjcO
Ara+6A,yjcO
Ara+6A,alsC
Ara+6A,alsB
Ara+6A,phnJ
Ara+6A,phnC
Ara+6A,yjdA
Ara+6A,fumB
Ara+6A,yjdL
Ara+6A,cadA
Ara+6A,yjeA
Ara+6A,yjeM
Ara+6A,yjeM
Ara+6A,hflC
Ara+6A,yjfR
Ara+6A,ulaA
Ara+6A,sgaU
Ara+6A,sgaE
Ara+6A,ECB_04072
Ara+6A,ECB_04073
Ara+6A,ytfF
Ara+6A,ytfN
Ara+6A,ytfQ
Ara+6A,treC
Ara+6A,treR
Ara+6A,pyrL
Ara+6A,yjgB
Ara+6A,yis2
Ara+6A,fecB
Ara+6A,fecB
Ara+6A,fecA
Ara+6A,sgcR
Ara+6A,sgcA
Ara+6A,yjhQ
Ara+6A,fimI
Ara+6A,fimF
Ara+6A,yjiM
Ara+6A,yjiPQ
Ara+6A,hsdM
Ara+6A,hpaF
Ara+6A,hpaD
Ara+6A,tsr
Ara+6A,yjjA
Ara+6A,yjjP
Ara+6A,yjjQ
Ara+6A,bglJ
Ara+6A,yjjW
Ara+6A,yjjW
Ara+6A,yjjI
Ara+6A,deoC
Ara+6A,deoA
Ara+6A,lplA
Ara+6A,lplA
Ara+6A,serB
Ara+6A,nadR
Ara+6B,thrA
Ara+6B,thrA
Ara+6B,dnaJ
Ara+6B,nhaR
Ara+6B,carA
Ara+6B,carA
Ara+6B,caiT
Ara+6B,surA
Ara+6B,imp
Ara+6B,hepA
Ara+6B,polB
Ara+6B,araA
Ara+6B,thiP
Ara+6B,yabN
Ara+6B,yabN
Ara+6B,leuC
Ara+6B,ftsL
Ara+6B,murF
Ara+6B,murG
Ara+6B,ftsQ
Ara+6B,mutT
Ara+6B,guaC
Ara+6B,aceE
Ara+6B,yacH
Ara+6B,acnB
Ara+6B,yadD
Ara+6B,yadC
Ara+6B,pcnB
Ara+6B,dapD
Ara+6B,map
Ara+6B,yaeL
Ara+6B,dnaE
Ara+6B,dnaE
Ara+6B,ldcC
Ara+6B,yaeQ
Ara+6B,cutF
Ara+6B,metN
Ara+6B,yafQ
Ara+6B,prfH
Ara+6B,yagV
Ara+6B,yagW
Ara+6B,eaeH
Ara+6B,eaeH
Ara+6B,eaeH
Ara+6B,ykgG
Ara+6B,ykgH
Ara+6B,yahE
Ara+6B,yahE
Ara+6B,yahJ
Ara+6B,prpD
Ara+6B,lacZ
Ara+6B,mhpR
Ara+6B,mhpR
Ara+6B,mhpB
Ara+6B,yaiO
Ara+6B,yaiT
Ara+6B,sbmA
Ara+6B,yaiE
Ara+6B,rdgC
Ara+6B,araJ
Ara+6B,phoR
Ara+6B,proY
Ara+6B,malZ
Ara+6B,tgt
Ara+6B,secD
Ara+6B,secD
Ara+6B,tsx
Ara+6B,xseB
Ara+6B,cyoE
Ara+6B,cyoA
Ara+6B,ybaY
Ara+6B,acrB
Ara+6B,kefA
Ara+6B,adk
Ara+6B,ybaL
Ara+6B,ybaP
Ara+6B,copA
Ara+6B,ylbH
Ara+6B,gcl
Ara+6B,gcl
Ara+6B,glxR
Ara+6B,allB
Ara+6B,ybbY
Ara+6B,purK
Ara+6B,ybcI
Ara+6B,sfmD
Ara+6B,sfmF
Ara+6B,ybcL
Ara+6B,nfrA
Ara+6B,nfrA
Ara+6B,ECB_00529
Ara+6B,cusR
Ara+6B,cusC
Ara+6B,ybdK
Ara+6B,insK-1
Ara+6B,fepA
Ara+6B,fepE
Ara+6B,fepE
Ara+6B,fepC
Ara+6B,fepC
Ara+6B,fepD
Ara+6B,fepB
Ara+6B,fepB
Ara+6B,entC
Ara+6B,cstA
Ara+6B,ybdH
Ara+6B,ybdL
Ara+6B,ybdN
Ara+6B,ybdR
Ara+6B,citG
Ara+6B,citC
Ara+6B,ybeF
Ara+6B,mrdB
Ara+6B,mrdA
Ara+6B,leuS
Ara+6B,gltK
Ara+6B,lnt
Ara+6B,asnB
Ara+6B,nagE
Ara+6B,pgm
Ara+6B,speF
Ara+6B,speF
Ara+6B,ECB_00650
Ara+6B,kdpE
Ara+6B,kdpB
Ara+6B,ybfO
Ara+6B,yhhI
Ara+6B,ybgA
Ara+6B,ybgH
Ara+6B,ybgI
Ara+6B,ybgK
Ara+6B,sucB
Ara+6B,sucC
Ara+6B,hrsA
Ara+6B,tolR
Ara+6B,ybgR
Ara+6B,modF
Ara+6B,ybhH
Ara+6B,ybhM
Ara+6B,dinG
Ara+6B,ybiB
Ara+6B,ybiL
Ara+6B,ybiN
Ara+6B,ybiW
Ara+6B,yliF
Ara+6B,yliF
Ara+6B,ECB_00831
Ara+6B,ECB_00832
Ara+6B,ECB_00840
Ara+6B,ECB_00844
Ara+6B,ECB_00849
Ara+6B,ybjN
Ara+6B,ybjO
Ara+6B,ybjQ
Ara+6B,ybjS
Ara+6B,ybjS
Ara+6B,macB
Ara+6B,ftsK
Ara+6B,ycaM
Ara+6B,ycaM
Ara+6B,pflA
Ara+6B,pflA
Ara+6B,pflA
Ara+6B,ycaO
Ara+6B,ycaP
Ara+6B,serC
Ara+6B,kdsB
Ara+6B,mukB
Ara+6B,ycbS
Ara+6B,ycbS
Ara+6B,ycbU
Ara+6B,pqiA
Ara+6B,pqiA
Ara+6B,pqiB
Ara+6B,sulA
Ara+6B,yccS
Ara+6B,yccS
Ara+6B,hyaA
Ara+6B,appC
Ara+6B,yccC
Ara+6B,yccC
Ara+6B,cspH
Ara+6B,torR
Ara+6B,yccE
Ara+6B,ymdF
Ara+6B,ycdJ
Ara+6B,ycdR
Ara+6B,ycdR
Ara+6B,ycdW
Ara+6B,ycdX
Ara+6B,ycdZ
Ara+6B,csgG
Ara+6B,csgD
Ara+6B,mdoG
Ara+6B,grxB
Ara+6B,yceL
Ara+6B,yceL
Ara+6B,rimJ
Ara+6B,yceH
Ara+6B,flgB
Ara+6B,flgJ
Ara+6B,flgK
Ara+6B,flgK
Ara+6B,rne
Ara+6B,fabH
Ara+6B,fabG
Ara+6B,fabF
Ara+6B,fhuE
Ara+6B,nagZ
Ara+6B,nagZ
Ara+6B,ycfW
Ara+6B,ycfZ
Ara+6B,ycfD
Ara+6B,ymfB
Ara+6B,ymfB
Ara+6B,ycgG
Ara+6B,hlyE
Ara+6B,umuC
Ara+6B,umuC
Ara+6B,ycgO
Ara+6B,ycgY
Ara+6B,dhaK
Ara+6B,dhaR
Ara+6B,ychM
Ara+6B,chaB
Ara+6B,narL
Ara+6B,narK
Ara+6B,narG
Ara+6B,ychK
Ara+6B,ychK
Ara+6B,adhE
Ara+6B,trpC
Ara+6B,trpD
Ara+6B,topA
Ara+6B,acnA
Ara+6B,ribA
Ara+6B,ribA
Ara+6B,yciR
Ara+6B,aldH
Ara+6B,goaG
Ara+6B,pspA
Ara+6B,ycjO
Ara+6B,ycjQ
Ara+6B,ycjS
Ara+6B,ycjV
Ara+6B,ycjV
Ara+6B,ompG
Ara+6B,ycjF
Ara+6B,abgR
Ara+6B,ECB_01341
Ara+6B,ECB_01341
Ara+6B,ompN
Ara+6B,ydbD
Ara+6B,hrpA
Ara+6B,hrpA
Ara+6B,gapC
Ara+6B,ydcJ
Ara+6B,tehA
Ara+6B,yncK
Ara+6B,ydcP
Ara+6B,ydcQ
Ara+6B,ydcV
Ara+6B,yncD
Ara+6B,yncG
Ara+6B,narZ
Ara+6B,narZ
Ara+6B,narU
Ara+6B,fdnG
Ara+6B,yddR
Ara+6B,dos
Ara+6B,yddW
Ara+6B,xasA
Ara+6B,pqqL
Ara+6B,yddB
Ara+6B,yddA
Ara+6B,ydeO
Ara+6B,ECB_01467
Ara+6B,yneB
Ara+6B,yneH
Ara+6B,sotB
Ara+6B,ECB_01510
Ara+6B,ECB_01530
Ara+6B,ECB_01546
Ara+6B,speG
Ara+6B,speG
Ara+6B,ynfE
Ara+6B,ynfI
Ara+6B,ydgA
Ara+6B,uidB
Ara+6B,uidA
Ara+6B,rnfB
Ara+6B,rnfC
Ara+6B,tyrS
Ara+6B,ydhH
Ara+6B,ydhQ
Ara+6B,ydhU
Ara+6B,ydhX
Ara+6B,ydhW
Ara+6B,pykF
Ara+6B,ydiM
Ara+6B,ydiN
Ara+6B,ydiQ
Ara+6B,ydiV
Ara+6B,arpB
Ara+6B,yniA
Ara+6B,ydjN
Ara+6B,katE
Ara+6B,celD
Ara+6B,celB
Ara+6B,astD
Ara+6B,astD
Ara+6B,astC
Ara+6B,yeaE
Ara+6B,yeaH
Ara+6B,yeaL
Ara+6B,yeaR
Ara+6B,yeaX
Ara+6B,fadD
Ara+6B,yoaA
Ara+6B,yoaB
Ara+6B,proQ
Ara+6B,yebA
Ara+6B,ruvB
Ara+6B,yecE
Ara+6B,yecP
Ara+6B,torZ
Ara+6B,torY
Ara+6B,cheZ
Ara+6B,cheR
Ara+6B,tap
Ara+6B,tar
Ara+6B,flhC
Ara+6B,tyrP
Ara+6B,yedY
Ara+6B,yedZ
Ara+6B,yeeI
Ara+6B,ECB_01908
Ara+6B,sbcB
Ara+6B,hisI
Ara+6B,wbbB
Ara+6B,wbbB
Ara+6B,vioB
Ara+6B,vioA
Ara+6B,wzx
Ara+6B,rfbB
Ara+6B,rfbB
Ara+6B,wzxC
Ara+6B,wcaE
Ara+6B,wcaC
Ara+6B,wzc
Ara+6B,yegH
Ara+6B,alkA
Ara+6B,alkA
Ara+6B,yegL
Ara+6B,yegN
Ara+6B,baeS
Ara+6B,yegZ
Ara+6B,ECB_01994
Ara+6B,ECB_02001
Ara+6B,ECB_02003
Ara+6B,ECB_02004
Ara+6B,gatD
Ara+6B,gatC
Ara+6B,yegV
Ara+6B,yegV
Ara+6B,yegW
Ara+6B,metG
Ara+6B,metG
Ara+6B,metG
Ara+6B,molR
Ara+6B,yehI
Ara+6B,yehY
Ara+6B,yeiA
Ara+6B,mglA
Ara+6B,yeiE
Ara+6B,yeiN
Ara+6B,fruK
Ara+6B,yejB
Ara+6B,yejB
Ara+6B,yejF
Ara+6B,ccmC
Ara+6B,alkB
Ara+6B,yojL
Ara+6B,rcsC
Ara+6B,rcsC
Ara+6B,atoS
Ara+6B,atoC
Ara+6B,atoC
Ara+6B,yfaS
Ara+6B,gyrA
Ara+6B,yfaL
Ara+6B,glpT
Ara+6B,yfaD
Ara+6B,yfaW
Ara+6B,pmrD
Ara+6B,nuoL
Ara+6B,nuoL
Ara+6B,nuoH
Ara+6B,yfbS
Ara+6B,pta
Ara+6B,yfcC
Ara+6B,yfcH
Ara+6B,hisP
Ara+6B,purF
Ara+6B,flk
Ara+6B,yfcTU
Ara+6B,evgA
Ara+6B,evgS
Ara+6B,yfdW
Ara+6B,yfeO
Ara+6B,nupC
Ara+6B,yfeA
Ara+6B,yfeD
Ara+6B,yfeS
Ara+6B,yfeU
Ara+6B,talA
Ara+6B,talA
Ara+6B,ypfI
Ara+6B,ypfI
Ara+6B,gcvR
Ara+6B,hyfA
Ara+6B,hyfB
Ara+6B,hyfF
Ara+6B,perM
Ara+6B,upp
Ara+6B,xseA
Ara+6B,yfgJ
Ara+6B,yfhM
Ara+6B,yphC
Ara+6B,yphH
Ara+6B,glyA
Ara+6B,yfhD
Ara+6B,yfiK
Ara+6B,yfiK
Ara+6B,clpB
Ara+6B,rluD
Ara+6B,yfiR
Ara+6B,yfiR
Ara+6B,ppnK
Ara+6B,smpB
Ara+6B,ECB_02511
Ara+6B,gabD
Ara+6B,emrR
Ara+6B,gshA
Ara+6B,yqaB
Ara+6B,csrA
Ara+6B,alaS
Ara+6B,recA
Ara+6B,recA
Ara+6B,srlR
Ara+6B,ygbD
Ara+6B,hypF
Ara+6B,hypF
Ara+6B,hycG
Ara+6B,hycE
Ara+6B,hycD
Ara+6B,hycC
Ara+6B,ygbI
Ara+6B,nlpD
Ara+6B,ygbO
Ara+6B,ygcN
Ara+6B,ygcO
Ara+6B,ygcP
Ara+6B,ygcW
Ara+6B,yqcE
Ara+6B,barA
Ara+6B,gudD
Ara+6B,gudP
Ara+6B,ygdH
Ara+6B,sdaC
Ara+6B,sdaC
Ara+6B,fucI
Ara+6B,fucK
Ara+6B,ygdE
Ara+6B,recD
Ara+6B,ptr
Ara+6B,ppdB
Ara+6B,aas
Ara+6B,aas
Ara+6B,galR
Ara+6B,lysA
Ara+6B,ygeV
Ara+6B,ygeW
Ara+6B,ygeZ
Ara+6B,ygfK
Ara+6B,ygfU
Ara+6B,lysS
Ara+6B,xerD
Ara+6B,yqfB
Ara+6B,ygfA
Ara+6B,argK
Ara+6B,yggD
Ara+6B,cmtA
Ara+6B,endA
Ara+6B,ECB_02812
Ara+6B,ECB_02816
Ara+6B,ECB_02816
Ara+6B,ECB_02821
Ara+6B,ECB_02828
Ara+6B,ECB_02831
Ara+6B,ECB_02838
Ara+6B,glcF
Ara+6B,glcD
Ara+6B,pitB
Ara+6B,yghU
Ara+6B,hybF
Ara+6B,hybC
Ara+6B,hybO
Ara+6B,exbD
Ara+6B,ygiQ
Ara+6B,ygiQ
Ara+6B,ygiU
Ara+6B,ygiV
Ara+6B,ygiY
Ara+6B,mdaB
Ara+6B,tolC
Ara+6B,ygiF
Ara+6B,ttdB
Ara+6B,aer
Ara+6B,ebgA
Ara+6B,uxaA
Ara+6B,uxaC
Ara+6B,yhaJ
Ara+6B,yhaM
Ara+6B,agaZ
Ara+6B,agaA
Ara+6B,yraI
Ara+6B,yraJ
Ara+6B,yraM
Ara+6B,yhbS
Ara+6B,yhbV
Ara+6B,mtr
Ara+6B,nlpI
Ara+6B,nlpI
Ara+6B,infB
Ara+6B,infB
