population,gene_list
Ara-3A,ydhV
Ara-3A,pykF
Ara-3A,astE
Ara-3A,topB
Ara-3A,ydjE
Ara-3A,yeaI
Ara-3A,yobF
Ara-3A,yebZ
Ara-3A,znuA
Ara-3A,torZ
Ara-3A,yeeJ
Ara-3A,ECB_01906
Ara-3A,ECB_01906
Ara-3A,dacD
Ara-3A,manB
Ara-3A,ECB_02013
Ara-3A,mglA
Ara-3A,cirA
Ara-3A,yeiE
Ara-3A,yeiW
Ara-3A,yejM
Ara-3A,yejO
Ara-3A,ccmA
Ara-3A,atoA
Ara-3A,yfbH
Ara-3A,yfbW
Ara-3A,menC
Ara-3A,dedD
Ara-3A,mepA
Ara-3A,yfeA
Ara-3A,yffI
Ara-3A,yfhM
Ara-3A,yfhK
Ara-3A,kgtP
Ara-3A,yfiH
Ara-3A,pheA
Ara-3A,rplS
Ara-3A,emrA
Ara-3A,gutQ
Ara-3A,ygaA
Ara-3A,mutS
Ara-3A,mutS
Ara-3A,ygcM
Ara-3A,yqcE
Ara-3A,kduD
Ara-3A,yqeB
Ara-3A,ygfM
Ara-3A,yggJ
Ara-3A,yeeR
Ara-3A,ECB_02816
Ara-3A,ECB_02838
Ara-3A,glcD
Ara-3A,ECB_02855
Ara-3A,ECB_02856
Ara-3A,yghU
Ara-3A,hybB
Ara-3A,yghB
Ara-3A,ygiY
Ara-3A,ygiE
Ara-3A,ygiE
Ara-3A,cca
Ara-3A,agaW
Ara-3A,yhbW
Ara-3A,mtr
Ara-3A,hflB
Ara-3A,arcB
Ara-3A,yhdP
Ara-3A,fis
Ara-3A,acrF
Ara-3A,rrfD
Ara-3A,smf
Ara-3A,rplF
Ara-3A,rpsG
Ara-3A,damX
Ara-3A,envZ
Ara-3A,malT
Ara-3A,glpR
Ara-3A,glpG
Ara-3A,glgC
Ara-3A,ggt
Ara-3A,dppB
Ara-3A,sgbE
Ara-3A,yiaU
Ara-3A,waaT
Ara-3A,yicF
Ara-3A,pstC
Ara-3A,glmS
Ara-3A,kup
Ara-3A,ilvD
Ara-3A,ilvC
Ara-3A,yihF
Ara-3A,yihQ
Ara-3A,hslU
Ara-3A,metL
Ara-3A,metL
Ara-3A,metL
Ara-3A,trmA
Ara-3A,coaA
Ara-3A,rpoB
Ara-3A,rpoC
Ara-3A,yjaH
Ara-3A,aceA
Ara-3A,iclR
Ara-3A,yjbE
Ara-3A,alsK
Ara-3A,alsA
Ara-3A,fxsA
Ara-3A,yjfR
Ara-3A,cycA
Ara-3A,cpdB
Ara-3A,ytfN
Ara-3A,ytfQ
Ara-3A,mpl
Ara-3A,yjgR
Ara-3A,yjgR
Ara-3A,ECB_04148
Ara-3A,fimA
Ara-3A,hpaH
Ara-3A,hpaG
Ara-3A,yjiZ
Ara-3A,mdoB
Ara-3A,mdoB
Ara-3A,yjjQ
Ara-3A,yjjV
Ara-3A,nadR
Ara-3A,creC
Ara-3A,lasT
Ara-3B,yaaH
Ara-3B,insL-1
Ara-3B,insB-1
Ara-3B,leuA
Ara-3B,ddl
Ara-3B,yaeL
Ara-3B,yagU
Ara-3B,ybaJ
Ara-3B,ybaL
Ara-3B,gcl
Ara-3B,ybcQ
Ara-3B,cusS
Ara-3B,ybeF
Ara-3B,mrdB
Ara-3B,nagE
Ara-3B,lysQ
Ara-3B,ybjE
Ara-3B,lrp
Ara-3B,rimJ
Ara-3B,ldrC
Ara-3B,topA
Ara-3B,ycjC
Ara-3B,pinR
Ara-3B,ECB_01510
Ara-3B,pykF
Ara-3B,ydiD
Ara-3B,ydiY
Ara-3B,araG
Ara-3B,yeeI
Ara-3B,ECB_01992
Ara-3B,ECB_02001
Ara-3B,ECB_02013
Ara-3B,yehM
Ara-3B,mglB
Ara-3B,atoS
Ara-3B,narQ
Ara-3B,yfgI
Ara-3B,rplS
Ara-3B,ECB_02512
Ara-3B,yqeB
Ara-3B,ygfU
Ara-3B,ECB_02816
Ara-3B,arcB
Ara-3B,fis
Ara-3B,rpsG
Ara-3B,envZ
Ara-3B,malT
Ara-3B,glpR
Ara-3B,ggt
Ara-3B,yhhL
Ara-3B,yhhT
Ara-3B,rhsB
Ara-3B,dppA
Ara-3B,waaT
Ara-3B,yicL
Ara-3B,yidX
Ara-3B,yidX
Ara-3B,hslU
Ara-3B,metL
Ara-3B,metL
Ara-3B,metL
Ara-3B,rpoB
Ara-3B,aceA
Ara-3B,iclR
Ara-3B,dcuS
Ara-3B,ytfN
Ara-3B,ytfT
Ara-3B,fimA
Ara-3B,nadR
Ara-4A,thrA
Ara-4A,ribF
Ara-4A,carB
Ara-4A,caiC
Ara-4A,djlA
Ara-4A,araD
Ara-4A,araA
Ara-4A,araB
Ara-4A,fruR
Ara-4A,ftsI
Ara-4A,ftsW
Ara-4A,secA
Ara-4A,yacF
Ara-4A,guaC
Ara-4A,hofB
Ara-4A,ampE
Ara-4A,ampE
Ara-4A,yacH
Ara-4A,yadF
Ara-4A,sfsA
Ara-4A,hrpB
Ara-4A,fhuC
Ara-4A,yadQ
Ara-4A,tsf
Ara-4A,ispC
Ara-4A,yaeL
Ara-4A,dnaE
Ara-4A,dnaE
Ara-4A,tilS
Ara-4A,yaeQ
Ara-4A,yafC
Ara-4A,mltD
Ara-4A,ECB_00212
Ara-4A,ECB_00212
Ara-4A,yafK
Ara-4A,yafM
Ara-4A,fhiA
Ara-4A,proB
Ara-4A,yagQ
Ara-4A,yagW
Ara-4A,ykgK
Ara-4A,ykgC
Ara-4A,betA
Ara-4A,betB
Ara-4A,betB
Ara-4A,yahB
Ara-4A,yahI
Ara-4A,yahN
Ara-4A,prpB
Ara-4A,codB
Ara-4A,lacZ
Ara-4A,lacI
Ara-4A,mhpR
Ara-4A,mhpF
Ara-4A,hemB
Ara-4A,yaiZ
Ara-4A,yaiB
Ara-4A,phoA
Ara-4A,phoB
Ara-4A,proY
Ara-4A,tsx
Ara-4A,apbA
Ara-4A,ECB_00378
Ara-4A,lon
Ara-4A,ybaL
Ara-4A,fsr
Ara-4A,ybaP
Ara-4A,ybbC
Ara-4A,ybbB
Ara-4A,allB
Ara-4A,ybbF
Ara-4A,cysS
Ara-4A,folD
Ara-4A,ybcK
Ara-4A,entF
Ara-4A,ahpF
Ara-4A,citF
Ara-4A,lipA
Ara-4A,ybeF
Ara-4A,mrdA
Ara-4A,ybeR
Ara-4A,gltL
Ara-4A,gltK
Ara-4A,ybeX
Ara-4A,ybfN
Ara-4A,kdpD
Ara-4A,kdpB
Ara-4A,rhsC
Ara-4A,ybfO
Ara-4A,ybfO
Ara-4A,hrsA
Ara-4A,hrsA
Ara-4A,hrsA
Ara-4A,hrsA
Ara-4A,ybgG
Ara-4A,ybgG
Ara-4A,ybgC
Ara-4A,modC
Ara-4A,ECB_00733
Ara-4A,ECB_00735
Ara-4A,ECB_00735
Ara-4A,ECB_00735
Ara-4A,bioB
Ara-4A,bioB
Ara-4A,bioC
Ara-4A,ybhN
Ara-4A,ybhO
Ara-4A,ybiA
Ara-4A,ybiC
Ara-4A,ybiO
Ara-4A,ybiO
Ara-4A,ybiP
Ara-4A,moeB
Ara-4A,yliE
Ara-4A,yliE
Ara-4A,yliF
Ara-4A,yliG
Ara-4A,yliG
Ara-4A,yliG
Ara-4A,ECB_00822
Ara-4A,ECB_00830
Ara-4A,ECB_00833
Ara-4A,ECB_00834
Ara-4A,ECB_00841
Ara-4A,potG
Ara-4A,ybjT
Ara-4A,hcr
Ara-4A,hcp
Ara-4A,macA
Ara-4A,pflB
Ara-4A,ycaI
Ara-4A,ycaI
Ara-4A,msbA
Ara-4A,mukB
Ara-4A,mukB
Ara-4A,ycbB
Ara-4A,ycbB
Ara-4A,ycbB
Ara-4A,ycbB
Ara-4A,aspC
Ara-4A,ssuA
Ara-4A,ycbQ
Ara-4A,ycbT
Ara-4A,ycbF
Ara-4A,ycbF
Ara-4A,ycbF
Ara-4A,ycbY
Ara-4A,ycbY
Ara-4A,pqiA
Ara-4A,yccW
Ara-4A,hyaA
Ara-4A,appC
Ara-4A,yccC
Ara-4A,yccC
Ara-4A,yccZ
Ara-4A,yccZ
Ara-4A,yccZ
Ara-4A,torC
Ara-4A,torA
Ara-4A,torA
Ara-4A,putP
Ara-4A,ycdR
Ara-4A,ycdR
Ara-4A,ycdR
Ara-4A,ycdW
Ara-4A,ycdY
Ara-4A,ymdC
Ara-4A,mdoH
Ara-4A,yceE
Ara-4A,htrB
Ara-4A,yceL
Ara-4A,yceG
Ara-4A,fhuE
Ara-4A,mfd
Ara-4A,ycgE
Ara-4A,ECB_01147
Ara-4A,dsbB
Ara-4A,ycgV
Ara-4A,ycgV
Ara-4A,narJ
Ara-4A,ychK
Ara-4A,adhE
Ara-4A,yciV
Ara-4A,yciQ
Ara-4A,btuR
Ara-4A,yciR
Ara-4A,rnb
Ara-4A,sapB
Ara-4A,sapB
Ara-4A,sapA
Ara-4A,sapA
Ara-4A,aldH
Ara-4A,aldH
Ara-4A,ycjO
Ara-4A,ycjW
Ara-4A,ycjZ
Ara-4A,abgA
Ara-4A,ECB_01342
Ara-4A,ydbK
Ara-4A,acpD
Ara-4A,ydcK
Ara-4A,ydcL
Ara-4A,ydcR
Ara-4A,ydcR
Ara-4A,ydcS
Ara-4A,ydcS
Ara-4A,ydcS
Ara-4A,yncB
Ara-4A,yncC
Ara-4A,yncD
Ara-4A,rhsE
Ara-4A,yddE
Ara-4A,narW
Ara-4A,fdnG
Ara-4A,sfcA
Ara-4A,sfcA
Ara-4A,sfcA
Ara-4A,yddR
Ara-4A,yddS
Ara-4A,pqqL
Ara-4A,ydeP
Ara-4A,ydeS
Ara-4A,ECB_01464
Ara-4A,ydeU
Ara-4A,uxaB
Ara-4A,lomR
Ara-4A,lomR
Ara-4A,lomR
Ara-4A,ECB_01528
Ara-4A,ECB_01528
Ara-4A,ECB_01535
Ara-4A,ydfE
Ara-4A,rspA
Ara-4A,ynfB
Ara-4A,ynfG
Ara-4A,ydgG
Ara-4A,ydgG
Ara-4A,ydgI
Ara-4A,ydgI
Ara-4A,fumC
Ara-4A,fumC
Ara-4A,uidB
Ara-4A,malX
Ara-4A,malX
Ara-4A,add
Ara-4A,gst
Ara-4A,slyA
Ara-4A,ydhJ
Ara-4A,sodC
Ara-4A,sodC
Ara-4A,lhr
Ara-4A,ydhP
Ara-4A,ydhC
Ara-4A,ydhC
Ara-4A,ydhC
Ara-4A,cfa
Ara-4A,ydhV
Ara-4A,pykF
Ara-4A,ydiK
Ara-4A,ydiK
Ara-4A,ydiN
Ara-4A,ydiN
Ara-4A,ydiN
Ara-4A,ydiP
Ara-4A,ydiU
Ara-4A,ydiU
Ara-4A,ydiY
Ara-4A,katE
Ara-4A,ydjC
Ara-4A,celD
Ara-4A,celB
Ara-4A,ydjR
Ara-4A,ydjR
Ara-4A,astB
Ara-4A,ydjZ
Ara-4A,nudG
Ara-4A,yeaE
Ara-4A,yeaI
Ara-4A,yeaK
Ara-4A,yeaX
Ara-4A,yoaA
Ara-4A,kdgR
Ara-4A,ptrB
Ara-4A,ptrB
Ara-4A,znuA
Ara-4A,znuA
Ara-4A,znuC
Ara-4A,yebC
Ara-4A,torY
Ara-4A,torY
Ara-4A,tap
Ara-4A,cheA
Ara-4A,cheA
Ara-4A,flhC
Ara-4A,yedU
Ara-4A,yeeJ
Ara-4A,cobS
Ara-4A,cobU
Ara-4A,ECB_01906
Ara-4A,ECB_01906
Ara-4A,ECB_01906
Ara-4A,yeeA
Ara-4A,hisH
Ara-4A,hisA
Ara-4A,wzzB
Ara-4A,gmd
Ara-4A,wcaC
Ara-4A,yegE
Ara-4A,yegO
Ara-4A,ogrK
Ara-4A,yegZ
Ara-4A,ECB_01998
Ara-4A,ECB_02000
Ara-4A,ECB_02003
Ara-4A,gatY
Ara-4A,yegV
Ara-4A,molR
Ara-4A,yehZ
Ara-4A,yohI
Ara-4A,yohK
Ara-4A,yeiS
Ara-4A,yeiG
Ara-4A,lysP
Ara-4A,yeiJ
Ara-4A,rtn
Ara-4A,rtn
Ara-4A,bcr
Ara-4A,yejM
Ara-4A,yejO
Ara-4A,ccmH
Ara-4A,ccmF
Ara-4A,ccmC
Ara-4A,ccmA
Ara-4A,napC
Ara-4A,ada
Ara-4A,ompC
Ara-4A,rcsC
Ara-4A,atoS
Ara-4A,atoB
Ara-4A,yfaP
Ara-4A,yfaS
Ara-4A,yfaS
Ara-4A,yfaS
Ara-4A,yfaL
Ara-4A,yfaL
Ara-4A,yfaL
Ara-4A,yfaL
Ara-4A,yfaL
Ara-4A,glpQ
Ara-4A,glpT
Ara-4A,menD
Ara-4A,yfbM
Ara-4A,nuoM
Ara-4A,nuoL
Ara-4A,ackA
Ara-4A,usg
Ara-4A,yfcR
Ara-4A,yfcX
Ara-4A,fadL
Ara-4A,dsdC
Ara-4A,evgS
Ara-4A,evgS
Ara-4A,evgS
Ara-4A,ddg
Ara-4A,ypdF
Ara-4A,yfeO
Ara-4A,yfeO
Ara-4A,yfeO
Ara-4A,yfeR
Ara-4A,cysU
Ara-4A,cysP
Ara-4A,yfeG
Ara-4A,yffI
Ara-4A,tktB
Ara-4A,acrD
Ara-4A,hyfB
Ara-4A,hyfD
Ara-4A,uraA
Ara-4A,ppx
Ara-4A,yfhM
Ara-4A,yfhM
Ara-4A,pepB
Ara-4A,pepB
Ara-4A,iscA
Ara-4A,csiE
Ara-4A,yphD
Ara-4A,yfhA
Ara-4A,yfhG
Ara-4A,yfhD
Ara-4A,yfhB
Ara-4A,rseA
Ara-4A,yfiO
Ara-4A,tyrA
Ara-4A,smpB
Ara-4A,ygaF
Ara-4A,ygaW
Ara-4A,nrdI
Ara-4A,nrdF
Ara-4A,proX
Ara-4A,proX
Ara-4A,ygaH
Ara-4A,emrA
Ara-4A,emrB
Ara-4A,gshA
Ara-4A,srlE
Ara-4A,hypF
Ara-4A,hycI
Ara-4A,hycE
Ara-4A,ygbL
Ara-4A,ygbN
Ara-4A,ispF
Ara-4A,cysJ
Ara-4A,ygcM
Ara-4A,ygcN
Ara-4A,ygcS
Ara-4A,yqcE
Ara-4A,ygcE
Ara-4A,ygcE
Ara-4A,pyrG
Ara-4A,gudP
Ara-4A,fucO
Ara-4A,ECB_02652
Ara-4A,fucK
Ara-4A,csdA
Ara-4A,recB
Ara-4A,recB
Ara-4A,ptr
Ara-4A,tas
Ara-4A,tas
Ara-4A,ygeA
Ara-4A,yqeF
Ara-4A,xdhA
Ara-4A,xdhB
Ara-4A,ygfK
Ara-4A,ssnA
Ara-4A,recJ
Ara-4A,recJ
Ara-4A,gcvP
Ara-4A,gcvP
Ara-4A,ubiH
Ara-4A,iciA
Ara-4A,argK
Ara-4A,speA
Ara-4A,metK
Ara-4A,sprT
Ara-4A,yqgE
Ara-4A,yggM
Ara-4A,yggM
Ara-4A,yggH
Ara-4A,ECB_02798
Ara-4A,ECB_02798
Ara-4A,flu
Ara-4A,flu
Ara-4A,yeeU
Ara-4A,ECB_02814
Ara-4A,ECB_02819
Ara-4A,ECB_02821
Ara-4A,ECB_02821
Ara-4A,yghF
Ara-4A,yghJ
Ara-4A,ECB_02851
Ara-4A,ECB_02856
Ara-4A,yghXY
Ara-4A,yghA
Ara-4A,yghB
Ara-4A,yqhG
Ara-4A,yqhG
Ara-4A,ygiQ
Ara-4A,ygiV
Ara-4A,yqiG
Ara-4A,ygiP
Ara-4A,ttdA
Ara-4A,dnaG
Ara-4A,ygjI
Ara-4A,ygjI
Ara-4A,ygjK
Ara-4A,fadH
Ara-4A,ygjO
Ara-4A,ygjU
Ara-4A,exuT
Ara-4A,exuT
Ara-4A,tdcA
Ara-4A,agaE
Ara-4A,yraR
Ara-4A,mtr
Ara-4A,mtr
Ara-4A,infB
Ara-4A,yhbE
Ara-4A,yrbE
Ara-4A,ptsO
Ara-4A,yhbL
Ara-4A,arcB
Ara-4A,arcB
Ara-4A,gltB
Ara-4A,gltB
Ara-4A,argR
Ara-4A,mreB
Ara-4A,fis
Ara-4A,acrF
Ara-4A,acrF
Ara-4A,rpsD
Ara-4A,prlA
Ara-4A,rplC
Ara-4A,gspD
Ara-4A,gspF
Ara-4A,gspF
Ara-4A,chiA
Ara-4A,kefB
Ara-4A,argD
Ara-4A,nirB
Ara-4A,yhfN
Ara-4A,yhfS
Ara-4A,yhfS
Ara-4A,yhfZ
Ara-4A,envZ
Ara-4A,envZ
Ara-4A,yhgF
Ara-4A,yhgF
Ara-4A,feoB
Ara-4A,feoB
Ara-4A,gntT
Ara-4A,malT
Ara-4A,malT
Ara-4A,glpG
Ara-4A,glgC
Ara-4A,livG
Ara-4A,livM
Ara-4A,yhhQ
Ara-4A,yhhQ
Ara-4A,yhhT
Ara-4A,yhiI
Ara-4A,yhiP
Ara-4A,yhiQ
Ara-4A,gor
Ara-4A,slp
Ara-4A,yhiE
Ara-4A,yhiU
Ara-4A,yhjQ
Ara-4A,ECB_03412
Ara-4A,ECB_03438
Ara-4A,selB
Ara-4A,rhsA
Ara-4A,yibH
Ara-4A,ECB_03459
Ara-4A,ECB_03460
Ara-4A,yibK
Ara-4A,cysE
Ara-4A,secB
Ara-4A,waaF
Ara-4A,waaC
Ara-4A,rpmB
Ara-4A,yicF
Ara-4A,spoT
Ara-4A,gltS
Ara-4A,ECB_03520
Ara-4A,ECB_03520
Ara-4A,yicO
Ara-4A,emrD
Ara-4A,yidQ
Ara-4A,yidQ
Ara-4A,dgoD
Ara-4A,dgoK
Ara-4A,trmE
Ara-4A,tnaA
Ara-4A,atpA
Ara-4A,mioC
Ara-4A,mioC
Ara-4A,rho
Ara-4A,yifK
Ara-4A,yifK
Ara-4A,yifK
Ara-4A,aslB
Ara-4A,aslA
Ara-4A,yigE
Ara-4A,metE
Ara-4A,ECB_03713
Ara-4A,ECB_03719
Ara-4A,mobA
Ara-4A,yihE
Ara-4A,yihF
Ara-4A,yshA
Ara-4A,yihR
Ara-4A,ECB_03786
Ara-4A,katG
Ara-4A,ppc
Ara-4A,yijD
Ara-4A,rpoB
Ara-4A,rpoC
Ara-4A,hemE
Ara-4A,zraR
Ara-4A,iclR
Ara-4A,metH
Ara-4A,yjbD
Ara-4A,ssb
Ara-4A,yjcF
Ara-4A,actP
Ara-4A,nrfA
Ara-4A,nrfE
Ara-4A,nrfE
Ara-4A,nrfE
Ara-4A,nrfF
Ara-4A,fdhF
Ara-4A,yjcQ
Ara-4A,yjcQ
Ara-4A,alsA
Ara-4A,phnP
Ara-4A,phnK
Ara-4A,phnF
Ara-4A,phnF
Ara-4A,yjcZ
Ara-4A,yjcZ
Ara-4A,basS
Ara-4A,dcuS
Ara-4A,dcuA
Ara-4A,fxsA
Ara-4A,ampC
Ara-4A,ampC
Ara-4A,ampC
Ara-4A,frdC
Ara-4A,mutL
Ara-4A,hflK
Ara-4A,hflK
Ara-4A,yjeT
Ara-4A,yjfJ
Ara-4A,ECB_04074
Ara-4A,ECB_04075
Ara-4A,ytfA
Ara-4A,ytfJ
Ara-4A,ytfL
Ara-4A,ytfM
Ara-4A,ytfN
Ara-4A,ytfT
Ara-4A,ytfT
Ara-4A,yjfF
Ara-4A,pmbA
Ara-4A,mgtA
Ara-4A,pyrL
Ara-4A,yjgK
Ara-4A,yjgK
Ara-4A,yjgN
Ara-4A,valS
Ara-4A,yjgR
Ara-4A,yjgZ
Ara-4A,insG
Ara-4A,insG
Ara-4A,yis2
Ara-4A,fecD
Ara-4A,fecA
Ara-4A,sgcE
Ara-4A,sgcX
Ara-4A,yjhQ
Ara-4A,yjhS
Ara-4A,fimB
Ara-4A,fimC
Ara-4A,fimD
Ara-4A,fimD
Ara-4A,fimH
Ara-4A,yjiE
Ara-4A,yjiH
Ara-4A,yjiV
Ara-4A,hsdR
Ara-4A,yjiY
Ara-4A,yjiY
Ara-4A,hpaC
Ara-4A,hpaB
Ara-4A,hpaF
Ara-4A,hpaG
Ara-4A,leuP
Ara-4A,yjjG
Ara-4A,nadR
Ara-4A,trpR
Ara-4A,creD
Ara-4B,thrA
Ara-4B,ECB_00020
Ara-4B,ribF
Ara-4B,carB
Ara-4B,caiC
Ara-4B,djlA
Ara-4B,araD
Ara-4B,araA
Ara-4B,araB
Ara-4B,fruR
Ara-4B,ftsI
Ara-4B,ftsW
Ara-4B,secA
Ara-4B,yacF
Ara-4B,guaC
Ara-4B,hofB
Ara-4B,ampE
Ara-4B,ampE
Ara-4B,yacH
Ara-4B,yadF
Ara-4B,hrpB
Ara-4B,fhuC
Ara-4B,yadQ
Ara-4B,tsf
Ara-4B,ispC
Ara-4B,yaeL
Ara-4B,dnaE
Ara-4B,dnaE
Ara-4B,tilS
Ara-4B,tilS
Ara-4B,yafC
Ara-4B,mltD
Ara-4B,ECB_00212
Ara-4B,ECB_00212
Ara-4B,yafK
Ara-4B,yafM
Ara-4B,fhiA
Ara-4B,proB
Ara-4B,yagQ
Ara-4B,yagW
Ara-4B,yagX
Ara-4B,ykgK
Ara-4B,ykgC
Ara-4B,betA
Ara-4B,betB
Ara-4B,betB
Ara-4B,betB
Ara-4B,yahB
Ara-4B,yahI
Ara-4B,yahN
Ara-4B,prpB
Ara-4B,codB
Ara-4B,lacI
Ara-4B,mhpR
Ara-4B,mhpF
Ara-4B,hemB
Ara-4B,yaiT
Ara-4B,yaiZ
Ara-4B,yaiB
Ara-4B,phoA
Ara-4B,proC
Ara-4B,phoB
Ara-4B,proY
Ara-4B,tsx
Ara-4B,dxs
Ara-4B,apbA
Ara-4B,ECB_00378
Ara-4B,lon
Ara-4B,htpG
Ara-4B,gsk
Ara-4B,ybaL
Ara-4B,fsr
Ara-4B,ybaP
Ara-4B,ybbB
Ara-4B,allB
Ara-4B,ybbF
Ara-4B,cysS
Ara-4B,folD
Ara-4B,ybcK
Ara-4B,entF
Ara-4B,ahpF
Ara-4B,lipA
Ara-4B,ybeF
Ara-4B,mrdA
Ara-4B,ybeR
Ara-4B,gltL
Ara-4B,gltK
Ara-4B,ybeX
Ara-4B,ybfN
Ara-4B,kdpD
Ara-4B,rhsC
Ara-4B,ybfO
Ara-4B,ybfO
Ara-4B,hrsA
Ara-4B,hrsA
Ara-4B,ybgG
Ara-4B,ybgG
Ara-4B,ybgC
Ara-4B,modC
Ara-4B,ECB_00733
Ara-4B,ECB_00735
Ara-4B,ECB_00735
Ara-4B,ECB_00735
Ara-4B,ECB_00735
Ara-4B,bioB
Ara-4B,bioB
Ara-4B,bioC
Ara-4B,ybhN
Ara-4B,ybhO
Ara-4B,ybiA
Ara-4B,ybiO
Ara-4B,ybiO
Ara-4B,ybiF
Ara-4B,ompX
Ara-4B,ybiP
Ara-4B,ybiP
Ara-4B,yliE
Ara-4B,yliF
Ara-4B,yliG
Ara-4B,yliG
Ara-4B,dacC
Ara-4B,ECB_00822
Ara-4B,ECB_00830
Ara-4B,ECB_00833
Ara-4B,ECB_00834
Ara-4B,ECB_00841
Ara-4B,potG
Ara-4B,ybjT
Ara-4B,hcr
Ara-4B,hcp
Ara-4B,macA
Ara-4B,pflB
Ara-4B,focA
Ara-4B,ycaI
Ara-4B,ycaI
Ara-4B,msbA
Ara-4B,mukB
Ara-4B,mukB
Ara-4B,ycbB
Ara-4B,ycbB
Ara-4B,ycbB
Ara-4B,aspC
Ara-4B,pepN
Ara-4B,ssuA
Ara-4B,ycbQ
Ara-4B,ycbF
Ara-4B,ycbF
Ara-4B,ycbF
Ara-4B,ycbY
Ara-4B,pqiA
Ara-4B,yccW
Ara-4B,hyaA
Ara-4B,appC
Ara-4B,yccC
Ara-4B,yccC
Ara-4B,yccZ
Ara-4B,yccZ
Ara-4B,torC
Ara-4B,torA
Ara-4B,torA
Ara-4B,putP
Ara-4B,ycdR
Ara-4B,ycdR
Ara-4B,serX
Ara-4B,ycdW
Ara-4B,ycdY
Ara-4B,ymdC
Ara-4B,mdoH
Ara-4B,yceE
Ara-4B,htrB
Ara-4B,yceL
Ara-4B,yceG
Ara-4B,fhuE
Ara-4B,mfd
Ara-4B,ycfX
Ara-4B,ycgE
Ara-4B,ycgH
Ara-4B,ECB_01147
Ara-4B,dsbB
Ara-4B,ycgV
Ara-4B,ycgV
Ara-4B,narJ
Ara-4B,ychK
Ara-4B,adhE
Ara-4B,yciV
Ara-4B,yciQ
Ara-4B,btuR
Ara-4B,yciR
Ara-4B,rnb
Ara-4B,sapB
Ara-4B,sapB
Ara-4B,sapA
Ara-4B,aldH
Ara-4B,aldH
Ara-4B,ycjO
Ara-4B,ycjW
Ara-4B,ycjZ
Ara-4B,abgA
Ara-4B,ECB_01342
Ara-4B,ydbK
Ara-4B,tynA
Ara-4B,tynA
Ara-4B,acpD
Ara-4B,ydcK
Ara-4B,ydcL
Ara-4B,ydcR
Ara-4B,ydcR
Ara-4B,ydcS
Ara-4B,ydcS
Ara-4B,ydcS
Ara-4B,yncC
Ara-4B,yncD
Ara-4B,rhsE
Ara-4B,yddE
Ara-4B,narW
Ara-4B,yddK
Ara-4B,fdnG
Ara-4B,sfcA
Ara-4B,sfcA
Ara-4B,yddR
Ara-4B,yddS
Ara-4B,dos
Ara-4B,pqqL
Ara-4B,ydeP
Ara-4B,ydeS
Ara-4B,ECB_01464
Ara-4B,ydeU
Ara-4B,lomR
Ara-4B,lomR
Ara-4B,ECB_01528
Ara-4B,ECB_01528
Ara-4B,ECB_01535
Ara-4B,ydfE
Ara-4B,rspA
Ara-4B,ynfB
Ara-4B,ydgG
Ara-4B,ydgG
Ara-4B,ydgG
Ara-4B,ydgI
Ara-4B,ydgI
Ara-4B,fumC
Ara-4B,uidB
Ara-4B,malX
Ara-4B,malX
Ara-4B,add
Ara-4B,gst
Ara-4B,slyA
Ara-4B,ydhJ
Ara-4B,sodC
Ara-4B,sodC
Ara-4B,sodC
Ara-4B,lhr
Ara-4B,ydhC
Ara-4B,ydhC
Ara-4B,ydhC
Ara-4B,ydhV
Ara-4B,pykF
Ara-4B,ydiK
Ara-4B,ydiK
Ara-4B,ydiN
Ara-4B,ydiP
Ara-4B,ydiU
Ara-4B,ydiU
Ara-4B,ydiY
Ara-4B,katE
Ara-4B,ydjC
Ara-4B,celD
Ara-4B,celD
Ara-4B,ydjR
Ara-4B,ydjR
Ara-4B,astB
Ara-4B,astD
Ara-4B,ydjZ
Ara-4B,nudG
Ara-4B,yeaE
Ara-4B,yeaI
Ara-4B,yeaX
Ara-4B,yoaA
Ara-4B,yoaH
Ara-4B,kdgR
Ara-4B,ptrB
Ara-4B,yebK
Ara-4B,znuA
Ara-4B,znuA
Ara-4B,yebC
Ara-4B,torZ
Ara-4B,torY
Ara-4B,torY
Ara-4B,tap
Ara-4B,cheA
Ara-4B,cheA
Ara-4B,flhC
Ara-4B,yedU
Ara-4B,yeeJ
Ara-4B,cobS
Ara-4B,cobU
Ara-4B,cobU
Ara-4B,ECB_01906
Ara-4B,ECB_01906
Ara-4B,yeeA
Ara-4B,hisC
Ara-4B,hisH
Ara-4B,hisA
Ara-4B,hisA
Ara-4B,gmd
Ara-4B,wcaC
Ara-4B,yegO
Ara-4B,yegP
Ara-4B,ogrK
Ara-4B,yegZ
Ara-4B,ECB_01998
Ara-4B,ECB_02000
Ara-4B,ECB_02003
Ara-4B,gatY
Ara-4B,yegV
Ara-4B,molR
Ara-4B,yehZ
Ara-4B,yohI
Ara-4B,yohK
Ara-4B,yeiS
Ara-4B,lysP
Ara-4B,yeiJ
Ara-4B,rtn
Ara-4B,bcr
Ara-4B,yejM
Ara-4B,ccmH
Ara-4B,ccmF
Ara-4B,ccmC
Ara-4B,napC
Ara-4B,napG
Ara-4B,ada
Ara-4B,ompC
Ara-4B,rcsC
Ara-4B,atoS
Ara-4B,atoB
Ara-4B,yfaP
Ara-4B,yfaS
Ara-4B,yfaS
Ara-4B,yfaS
Ara-4B,yfaL
Ara-4B,yfaL
Ara-4B,yfaL
Ara-4B,yfaL
